snapshot_at,region,airline,od,origin,destination,distance_km,demand_tier,homebase_match,current_airline_od_flights,current_global_od_flights,current_competitor_count,current_airline_od_share,future_airline_od_flights,future_global_od_flights,future_airline_od_share,future_growth_ratio,future_share_delta,label_increase_frequency,label_share_gain,label_upgauge_pressure,horizon_hours,check24_yield_proxy_eur_per_1000km,check24_direct_yield_proxy_eur_per_1000km,check24_records,check24_direct_count,check24_direct_min_price_eur,check24_offer_min_price_eur,check24_offer_avg_price_eur,check24_direct_offer_share,check24_offer_lead_time_days,check24_snapshot_age_hours,aviationstack_route_records,aviationstack_route_airline_count,aviationstack_target_airline_records,aviationstack_target_airline_present,aviationstack_route_departure_hour_avg,aviationstack_route_scheduled_share,airlabs_route_records,airlabs_route_airline_count,airlabs_target_airline_records,airlabs_target_airline_present,airlabs_route_avg_speed,airlabs_route_aircraft_type_count,airlabs_route_avg_seats,airlabs_route_total_capacity_proxy,airlabs_target_airline_avg_seats,fr24_route_records,fr24_route_airline_count,fr24_target_airline_records,fr24_target_airline_present,fr24_route_aircraft_type_count,fr24_route_avg_seats,fr24_route_total_capacity_proxy,fr24_target_airline_avg_seats
2026-05-27T14:34:15Z,Europe,LH,FRA-EGPH,FRA,EGP,0,,1,11,11,0,1.0,10,10,1.0,0.9091,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EGSG,FRA,EGS,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EIDW,FRA,EID,0,,1,11,16,1,0.6875,11,16,0.6875,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EKBI,FRA,EKB,0,,1,13,14,1,0.9286,13,14,0.9286,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EKCH,FRA,EKC,0,,1,15,20,1,0.75,15,20,0.75,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ENBR,FRA,ENB,0,,1,10,10,0,1.0,10,10,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ENGM,FRA,ENG,0,,1,14,14,0,1.0,14,14,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ENJB,FRA,ENJ,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ENNK,FRA,ENN,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ENVA,FRA,ENV,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EPGD,FRA,EPG,0,,1,9,10,1,0.9,9,10,0.9,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EPKK,FRA,EPK,0,,1,12,12,0,1.0,12,12,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EPKW,FRA,EPK,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EPPO,FRA,EPP,0,,1,10,10,0,1.0,10,10,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EPRG,FRA,EPR,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EPSN,FRA,EPS,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EPWR,FRA,EPW,0,,1,7,14,1,0.5,7,14,0.5,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ESGG,FRA,ESG,0,,1,11,11,0,1.0,11,11,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ESSA,FRA,ESS,0,,1,15,15,0,1.0,15,15,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ETSN,FRA,ETS,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EVRA,FRA,EVR,0,,1,6,8,1,0.75,6,8,0.75,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EYVI,FRA,EYV,0,,1,8,8,0,1.0,8,8,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-EZE,FRA,EZE,0,,1,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-FACT,FRA,FAC,0,,1,3,5,1,0.6,3,5,0.6,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-FCO,FRA,FCO,960,high,1,17,40,3,0.425,17,40,0.425,1.0,0.0,0,0,1,0.08,133.96,117.71,5,103,113.0,112.01,128.6,1.0,22,16.38,0,0,0,0,0.0,0.0,1,1,0,0,864.0,1,144.0,144.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-GIG,FRA,GIG,0,,1,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-GRU,FRA,GRU,0,,1,3,7,2,0.4286,3,7,0.4286,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-HE42,FRA,HE4,0,,1,4,5,1,0.8,4,5,0.8,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-HEEM,FRA,HEE,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-HKG,FRA,HKG,0,,1,3,7,3,0.4286,3,7,0.4286,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-HKNW,FRA,HKN,0,,1,2,3,1,0.6667,2,3,0.6667,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-HND,FRA,HND,0,,1,2,8,2,0.25,2,8,0.25,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,1,1,1,1000.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-IAH,FRA,IAH,0,,1,2,5,1,0.4,2,5,0.4,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2,2,1,1,933.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-ICN,FRA,ICN,0,,1,2,12,4,0.1667,2,12,0.1667,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,1,1,1,980.0,1,315.0,315.0,315.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-JFK,FRA,JFK,0,,1,6,18,4,0.3333,6,18,0.3333,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2,2,1,1,712.5,2,360.0,360.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-JNB,FRA,JNB,0,,1,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-KAUS,FRA,KAU,0,,1,2,3,1,0.6667,2,3,0.6667,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-KDTW,FRA,KDT,0,,1,3,7,1,0.4286,3,7,0.4286,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-KEWR,FRA,KEW,0,,1,3,6,1,0.5,3,6,0.5,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-KIAD,FRA,KIA,0,,1,6,12,1,0.5,6,12,0.5,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-KRDU,FRA,KRD,0,,1,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-KSEA,FRA,KSE,0,,1,3,6,1,0.5,3,6,0.5,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-KSTL,FRA,KST,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LAGJ,FRA,LAG,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LATI,FRA,LAT,0,,1,6,6,0,1.0,6,6,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LAX,FRA,LAX,0,,1,3,7,2,0.4286,3,7,0.4286,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,1,1,1,888.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LBLS,FRA,LBL,0,,1,5,6,1,0.8333,5,6,0.8333,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LBSF,FRA,LBS,0,,1,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LDDU,FRA,LDD,0,,1,1,7,2,0.1429,1,7,0.1429,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LDPL,FRA,LDP,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LDPM,FRA,LDP,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LDRI,FRA,LDR,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LDZL,FRA,LDZ,0,,1,7,15,1,0.4667,7,15,0.4667,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEAS,FRA,LEA,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEBB,FRA,LEB,0,,1,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEBG,FRA,LEB,0,,1,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEIB,FRA,LEI,0,,1,1,9,3,0.1111,1,9,0.1111,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEMG,FRA,LEM,0,,1,8,8,0,1.0,8,8,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEPA,FRA,LEP,0,,1,6,32,4,0.1875,6,32,0.1875,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEVC,FRA,LEV,0,,1,9,9,0,1.0,9,9,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEVT,FRA,LEV,0,,1,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LEZL,FRA,LEZ,0,,1,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFBD,FRA,LFB,0,,1,5,5,0,1.0,5,5,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFBZ,FRA,LFB,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFKB,FRA,LFK,0,,1,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFKF,FRA,LFK,0,,1,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFLL,FRA,LFL,0,,1,11,14,1,0.7857,11,14,0.7857,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFMD,FRA,LFM,0,,1,1,1,0,1.0,1,1,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFML,FRA,LFM,0,,1,10,10,0,1.0,10,10,1.0,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFRS,FRA,LFR,0,,1,2,2,0,1.0,2,2,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LFST,FRA,LFS,0,,1,1,2,1,0.5,1,2,0.5,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LGAV,FRA,LGA,0,,1,12,20,2,0.6,12,20,0.6,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LGTS,FRA,LGT,0,,1,3,9,1,0.3333,3,9,0.3333,1.0,0.0,0,0,1,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LHR,FRA,LHR,650,high,1,31,42,3,0.7381,31,42,0.7381,1.0,0.0,0,0,1,0.08,255.52,232.31,5,357,151.0,150.24,166.09,1.0,22,16.41,0,0,0,0,0.0,0.0,1,1,1,1,771.0,1,186.0,186.0,186.0,0,0,0,0,0,0.0,0.0,0.0
2026-05-27T14:34:15Z,Europe,LH,FRA-LIAU,FRA,LIA,0,,1,3,3,0,1.0,3,3,1.0,1.0,0.0,0,0,0,0.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
